id,jour,ordre conditions,ordre histoires,condition,histoire,nbSyll,nbPauses,meanPauses,varPauses,SpeechRate,ArticulationRate,SRAR,SpeakingDuration,FileDuration,SDFD,meanIPU,varIPU,meanDeb,varDeb
11,2,c 2301,s 3120,2,3,558,88,0.6930909090909093,0.13423444628099207,3.0934007450771683,4.6736799785580265,0.6618768848678376,119.39200000000001,180.38400000000001,0.6618768848678375,1.3414831460674157,0.9627952834238072,3.0752941176470587,0.38480138408304493
11,2,c 2301,s 3120,3,1,516,57,0.7298245614035107,0.19644410957217598,3.2526475037821485,4.408749145591256,0.7377710539586477,117.03999999999988,158.64,0.7377710539586478,2.0179310344827566,2.1910164090368616,3.2614864864864868,0.3884491417092768
11,1,c 2301,s 3120,0,2,469,63,0.7908571428571421,0.18396009070294694,2.978609897368154,4.357440166493235,0.6835687430139217,107.63200000000003,157.456,0.6835687430139216,1.6817500000000005,1.9815369375000047,2.9918367346938775,0.43571567402471184
11,1,c 2301,s 3120,2,3,396,59,0.7086101694915246,0.10278227176098818,3.0135151588944353,4.430719656283563,0.6801412394983566,89.37600000000005,131.40800000000002,0.6801412394983566,1.4933333333333343,1.5389070222222228,3.071311475409836,0.3472917226552002
11,1,c 2301,s 3120,1,0,427,57,0.7200000000000008,0.14050357894736934,3.091693697868396,4.398796769408276,0.7028498609823908,97.07199999999997,138.11200000000002,0.7028498609823908,1.6736551724137927,2.9209594673008294,3.09609375,0.2910003662109375
11,1,c 2301,s 3120,3,1,466,62,0.6725161290322588,0.14311199167533795,3.130037614185921,4.3554658292208766,0.7186458893068242,106.99199999999999,148.88000000000002,0.7186458893068242,1.7013333333333331,1.592368761904762,3.11294964028777,0.3491848248020289
11,2,c 2301,s 3120,0,2,410,57,0.9038596491228081,0.5854506469682996,2.756265461976981,4.216718775711702,0.6536517156071846,97.23199999999996,148.75200000000004,0.6536517156071846,1.705824561403508,1.9974624955370879,2.8115107913669064,0.6253351275813882
11,2,c 2301,s 3120,1,0,484,62,0.6972903225806463,0.16405098022892778,3.218427492286413,4.516947887113636,0.7125226087881684,107.15199999999993,150.38400000000001,0.7125226087881684,1.7282580645161278,2.1050920624349634,3.2198581560283692,0.3057049444192948
12,2,c 3012,s 2130,0,1,255,68,1.8701176470588232,1.9456265743944603,1.3882839721254354,4.512315968289919,0.3076655052264809,56.512000000000015,183.68,0.3076655052264809,0.8190144927536234,0.2343718983406843,1.372413793103448,0.1511930241775664
12,2,c 3012,s 2130,3,2,223,58,1.6198620689655174,1.1493809464922693,1.5672438996963902,4.613538563389606,0.3397053862588552,48.336,142.288,0.33970538625885527,0.8192542372881356,0.22261395231255476,1.5135338345864662,0.16778676013341623
12,1,c 3012,s 2130,2,0,155,33,1.659151515151515,0.9811701891643718,1.7502258355916895,4.5847136772361585,0.38175248419150853,33.80799999999999,88.55999999999999,0.38175248419150853,0.9943529411764703,0.259043875432526,1.7282051282051283,0.11151216305062459
12,1,c 3012,s 2130,0,1,212,43,1.5761860465116277,0.9429893607355349,1.8578238923163206,4.5959070412764484,0.40423443634324163,46.128,114.11200000000001,0.4042344363432417,1.0530909090909093,0.4675871735537195,1.8519230769230772,0.3217270710059172
12,1,c 3012,s 2130,3,2,246,54,1.7354074074074077,1.1308251303155021,1.6354643123072015,4.33831828442438,0.3769811722157217,56.703999999999986,150.416,0.37698117221572164,1.030981818181818,0.4190092905785148,1.5617021276595744,0.18519993964086315
12,2,c 3012,s 2130,2,0,237,51,2.020705882352942,2.0139599723183417,1.5179852428776388,4.465631594814593,0.33992621438819415,53.07199999999998,156.12800000000001,0.33992621438819415,1.0206153846153843,0.27017192899408266,1.4883561643835617,0.16815209232501407
12,1,c 3012,s 2130,1,3,187,49,1.8599183673469395,2.28683787088713,1.4233954451345756,4.6471172962226674,0.3062964316161245,40.23999999999997,131.376,0.30629643161612446,0.8047999999999993,0.22744319999999982,1.430578512396694,0.34658561573662994
12,2,c 3012,s 2130,1,3,231,51,2.239686274509804,2.089988921184161,1.379598662207358,4.340799759470837,0.31782130912565687,53.21599999999999,167.44,0.31782130912565687,1.0233846153846151,0.6188205443787004,1.3222929936305732,0.19549028358148404
13,1,c 1320,s 1023,3,0,285,39,1.1893333333333338,0.47009914529914454,2.6221846017959662,4.574345146379046,0.5732371558957748,62.30399999999998,108.688,0.5732371558957748,1.5575999999999994,0.8590918399999989,2.603030303030303,0.3780716253443526
13,1,c 1320,s 1023,1,1,288,50,1.0105600000000001,0.2974859263999995,2.4275118004045857,4.238285848834472,0.5727579231287929,67.95199999999998,118.63999999999999,0.5727579231287929,1.3355294117647054,0.8627637001153403,2.463302752293578,0.3913138624694891
13,2,c 1320,s 1023,0,3,382,64,1.394249999999999,1.2058629374999992,2.207173892946288,4.556297709923661,0.4844226680225574,83.84000000000006,173.072,0.4844226680225574,1.2898461538461548,0.4951645917159777,2.1901840490797544,0.3748729722609056
13,1,c 1320,s 1023,2,2,274,42,1.1302857142857141,0.7598180136054422,2.4829636073655212,4.357506361323154,0.5698129621574599,62.88000000000001,110.352,0.5698129621574598,1.462325581395349,0.9112544986479183,2.377,0.229171
13,1,c 1320,s 1023,0,3,256,51,1.1093333333333328,0.7240248888888876,2.266931141966563,4.542873367404881,0.49900821762539,56.35200000000003,112.928,0.49900821762538994,1.0836923076923084,0.5376700591715958,2.268932038834951,0.25185031576962946
13,2,c 1320,s 1023,3,0,298,53,1.210264150943396,0.8983097415450338,2.2878024812676574,4.507502420135528,0.5075543545019039,66.112,130.256,0.5075543545019039,1.2242962962962962,0.8472342825788746,2.1933884297520665,0.3054108325934021
13,2,c 1320,s 1023,2,2,378,76,1.0932631578947376,0.7742880886426591,2.328503843879361,4.776587141124144,0.4874827518233783,79.13599999999995,162.336,0.48748275182337836,1.0291948051948046,0.6595719750379474,2.2565789473684212,0.20324619113573408
13,2,c 1320,s 1023,1,1,354,65,1.2923076923076933,0.7179639668639085,2.2285455278001614,4.750912604681129,0.46907735697018504,74.51199999999994,158.84799999999998,0.46907735697018504,1.1340606060606053,0.4421547842056921,2.1472972972972975,0.2604656683710738
14,2,c 2310,s 3102,0,2,378,68,0.8007058823529419,0.1802573840830459,2.8232552581261947,4.781420765027324,0.5904636711281068,79.05599999999997,133.888,0.5904636711281068,1.1513043478260865,0.8519192841839949,2.7887096774193547,0.23487252861602495
14,2,c 2310,s 3102,3,1,333,59,1.0150508474576274,0.3446564550416546,2.4049572452045296,4.237935247403788,0.5674832447423155,78.57599999999998,138.464,0.5674832447423156,1.3095999999999997,0.9546566399999977,2.390625,0.19584960937499998
14,1,c 2310,s 3102,3,1,265,51,0.9568627450980391,0.5064384713571698,2.4238987267671592,4.378139043087496,0.5536367627689156,60.528000000000006,109.328,0.5536367627689156,1.1640000000000001,0.8093723076923065,2.4019999999999997,0.22099600000000005
14,2,c 2310,s 3102,2,3,310,69,0.8781449275362309,0.23254102247426978,2.3360260429225943,4.298868426891497,0.5434048709910785,72.11200000000008,132.704,0.5434048709910785,1.0301714285714296,0.5285324277551018,2.286065573770492,0.1385763235689331
14,1,c 2310,s 3102,2,3,239,49,1.019102040816326,0.555020581424406,2.2235040190532898,4.160863509749301,0.5343852337005064,57.440000000000026,107.488,0.5343852337005064,1.1510400000000005,0.6734685184000007,2.293877551020408,0.39343190337359435
14,1,c 2310,s 3102,0,2,260,55,0.8552727272727269,0.1613434710743807,2.3974623782826794,4.233976029181863,0.5662437297137802,61.40800000000003,108.448,0.5662437297137802,1.0965714285714292,0.5042191020408154,2.394897959183673,0.16334131611828406
14,2,c 2310,s 3102,1,0,309,55,1.006254545454546,0.3536400079338836,2.4826455842653297,4.4704861111111125,0.5553413035094483,69.11999999999998,124.464,0.5553413035094483,1.2342857142857138,0.8003239183673462,2.494782608695652,0.27023364839319475
14,1,c 2310,s 3102,1,0,227,48,1.0286666666666662,0.3526182222222221,2.2254901960784315,4.313621161447246,0.5159215686274513,52.624000000000024,102.0,0.5159215686274512,1.0739591836734699,0.5895902840483132,2.148913043478261,0.41358577504725885
15,1,c 3201,s 2031,3,2,328,65,0.7443692307692309,0.12518878674556183,2.9913906318400696,5.367897355328621,0.5572741864876695,61.10399999999999,109.64800000000001,0.5572741864876695,0.928242424242424,0.4802830927456387,3.035999999999999,0.26610399999999995
15,2,c 3201,s 2031,2,0,508,82,0.7623414634146344,0.120122517549078,3.108478558840806,5.03408910734105,0.6174858037987075,100.912,163.42400000000004,0.6174858037987075,1.2158072289156627,0.5430684929597915,3.0725490196078433,0.15440984236831987
15,2,c 3201,s 2031,3,2,439,67,0.8933731343283574,0.3466744130095787,3.0642729506365862,5.263284097448682,0.5821979003797189,83.40800000000007,143.26400000000004,0.5821979003797189,1.2265882352941189,0.6326333010380599,2.9984962406015034,0.37729097179037824
15,1,c 3201,s 2031,1,1,291,44,0.8130909090909099,0.15778062809917362,3.041896638233818,4.868174518201287,0.6248536544572668,59.77599999999997,95.664,0.6248536544572667,1.3308444444444436,0.9053558202469123,3.038823529411765,0.20637508650519032
15,2,c 3201,s 2031,1,1,392,64,0.8079999999999998,0.2541440000000009,2.9603673272112125,4.857256145915939,0.6094731754470758,80.70400000000001,132.41600000000003,0.6094731754470758,1.2416,0.8207659323076928,2.9311475409836065,0.2055872077398549
15,1,c 3201,s 2031,2,0,443,77,0.7426493506493512,0.117316825096981,3.237546772684752,5.561972679791083,0.5820860617399437,79.64799999999997,136.832,0.5820860617399437,1.0211282051282047,0.4265796502301109,3.189763779527558,0.21619443238886477
